song_id;song_name;popularity;is_collaboration;artist_names;artist_count;all_genres_list;avg_artist_betweenness;genre_heterogeneity_index;danceability;energy;valence
3pGTULhIlK8hYLD7ZQzijS;Imaturo;0;False;Jão;1;['baile pop, funk carioca, nova mpb, pop nacional'];0.0;4.0;0.586;0.539;0.673
5Vw6ZLNB6Ko7VZM6vmNIbr;O Alvo (feat. Henrique & Juliano) - Ao Vivo;65;True;"Diego & Victor Hugo; Henrique & Juliano";2;['sertanejo pop, sertanejo universitario', 'sertanejo universitario'];0.001344215847258444;1.0;0.551;0.808;0.505
2FcFpTpLMCZknrLOZpgU0V;No Groove (Pega, Pega, Pega);0;True;"Psirico; Ivete Sangalo";2;['axe, forro, funk carioca, pagode, pagode baiano', 'axe, baile pop, mpb, pagode, pop nacional, samba reggae'];0.0044776531302176065;4.5;0.732;0.93;0.908
7q5agbUOzZnVF4Yes3AD7I;Deixa Ela Beijar;1;True;"MC Kevinho; Matheus & Kauan";2;['funk carioca, funk ostentacao', 'pop nacional, sertanejo universitario'];0.02872344340034862;2.0;0.801;0.648;0.891
7m9OqQk4RVRkw9JJdeAw96;Jocelyn Flores;88;False;XXXTENTACION;1;['emo rap, miami hip hop'];0.0;2.0;0.872;0.391;0.437
5knrAEjUMh6T2kDCN7YD2b;Sun Goes Down;6;True;"Isadora; Bruno Martini";2;['', 'brazilian edm, pop nacional'];0.007654786052351975;1.0;0.833;0.748;0.888
1zhfU6YXa2pXUAQdG1NvBZ;Vai Embrazando;59;True;"Mc Zaac; MC Vigary";2;['baile pop, funk carioca', ''];0.0025837921375446733;1.0;0.895;0.691;0.782
1n8MLpbFR0fuCjNnlyuHxS;Solteiro Apaixonado;47;False;Marcos & Belutti;1;['funk carioca, pagode, sertanejo, sertanejo pop, sertanejo universitario'];0.0;5.0;0.631;0.928;0.782
0Goo8GkDXERy3IFTQ8BYjz;Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo;0;False;Atitude 67;1;['funk carioca, pagode, pop nacional'];0.0;3.0;0.67;0.834;0.645
0ofbQMrRDsUaVKq2mGLEAb;Havana;24;True;"Camila Cabello; Young Thug";2;['dance pop, pop, post-teen pop', 'atl hip hop, atl trap, gangster rap, melodic rap, pop rap, rap, trap'];0.0;5.0;0.768;0.517;0.418
1bhUWB0zJMIKr9yVPrkEuI;Perfect Duet (Ed Sheeran & Beyoncé);76;True;"Ed Sheeran; Beyoncé";2;['pop, uk pop', 'dance pop, pop, post-teen pop, r&b'];0.010757751376412637;2.5;0.587;0.299;0.356
0tgVpDi06FyKpA1z0VMD4v;Perfect;87;False;Ed Sheeran;1;['pop, uk pop'];0.005215879455230369;2.0;0.599;0.448;0.168
1qDZnViQgUItsMpWLVwfGb;Fica - Bonus Track;45;True;"ANAVITÓRIA; Matheus & Kauan";2;['folk brasileiro, nova mpb, pop nacional, portuguese pop', 'pop nacional, sertanejo universitario'];0.025510089093108486;2.5;0.645;0.505;0.499
2b9irL6QwOdbjJJldQoUOK;Ladrão;49;False;Naiara Azevedo;1;['funk carioca, sertanejo pop, sertanejo universitario'];0.014024920312952759;3.0;0.705;0.947;0.639
5aLvtKo9672scTVdEwXPTg;Eu Vou Te Buscar (Cha La La La La);56;True;"Hungria Hip Hop; Gusttavo Lima";2;['brasilia hip hop, brazilian edm, brazilian hip hop, trap brasileiro', 'sertanejo universitario'];0.005143436685018835;2.5;0.565;0.83;0.455
5qjMyKkmosPBws5cImS9Zz;Trincadinho - Ao Vivo;67;False;Jorge & Mateus;1;['sertanejo, sertanejo universitario'];0.023197784861070866;2.0;0.711;0.792;0.845
5SOxxG6ju1Oq2hpoa6wARV;Então Vai (Get By) (feat. Diplo);52;True;"Diplo; Pabllo Vittar";2;['bmore, edm, electropop, moombahton, ninja, pop, tropical house', 'baile pop, funk carioca, pop nacional'];0.02656234907756206;5.0;0.737;0.786;0.363
4FxumkF81ICxITeqxx4nK9;Sim ou não (participação especial Maluma);59;True;"Maluma; Anitta";2;['latin, reggaeton', 'baile pop, funk carioca, funk das antigas, pagode baiano'];0.09793802578502671;3.0;0.818;0.84;0.889
32DGGj6KlNuBr6WaqRxpxi;How Long;15;False;Charlie Puth;1;['dance pop, pop, post-teen pop, viral pop'];0.0;4.0;0.849;0.581;0.779
1R1HmdunvOnEK4bibKp7q5;Bonita, Lindinha e Sagaz;55;True;"Mc Davi; Mc Pedrinho";2;['brazilian edm, funk carioca, funk ostentacao', 'funk carioca, funk ostentacao'];0.0025837921375446733;1.5;0.712;0.465;0.829
2hgsL5UcOToRWUnNg9Jxfi;Não Deixo Não;0;False;Mano Walter;1;['forro, sertanejo pop, sertanejo universitario'];0.0;3.0;0.851;0.752;0.578
6KudLqrhlX4kc0ndlbf14E;Meu Mundo;0;True;"PK; MC Hariel; MC Cabelinho; WC no Beat; Orochi";5;['', 'funk carioca, funk ostentacao', 'brazilian hip hop, funk carioca, funk ostentacao', 'brazilian edm, brazilian hip hop, funk carioca, funk ostentacao', 'japanese power metal, oriental metal'];0.010812600902429938;1.2;0.866;0.552;0.499
1GO9vCm5Cra5uWGSWQ5mGK;In the Dark;60;False;Camila Cabello;1;['dance pop, pop, post-teen pop'];0.0;3.0;0.425;0.548;0.282
1504k2wy349EtgioaW78Ht;Quase - Ao Vivo;1;False;Cleber & Cauan;1;['sertanejo, sertanejo pop, sertanejo universitario'];0.0;3.0;0.764;0.548;0.646
0dmw9MBJeUeeEdsFOEbIaC;Cuidado;61;False;Gaab;1;['funk carioca, r&b brasileiro'];0.0;2.0;0.877;0.595;0.36
65NwOZqoXny4JxqAPlfxRF;Psycho (feat. Ty Dolla $ign);9;True;"Post Malone; Ty Dolla $ign";2;['dfw rap, melodic rap, rap', 'hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul'];7.24427702115329e-05;5.0;0.74;0.558;0.421
40bK2uosUmAS92c17n98xd;Acordando o Prédio;59;False;Luan Santana;1;['funk carioca, sertanejo pop, sertanejo universitario'];0.0;3.0;0.699;0.739;0.764
4fPUiN5BT02UXJkGlphfNs;Rebeca;54;True;"Maejor; Gerex; Mc Livinho";3;['detroit hip hop', '', 'baile pop, brazilian edm, funk carioca, funk ostentacao'];0.018597783941162686;1.6666666666666667;0.616;0.53;0.17
1Bq86AS6wf5a5cEB8CM6dZ;Exclusividade - Ao Vivo;0;False;Matheus & Kauan;1;['pop nacional, sertanejo universitario'];0.0407333048161793;2.0;0.68;0.841;0.483
1OAh8uOEOvTDqkKFsKksCi;Wild Thoughts (feat. Rihanna & Bryson Tiller);75;True;"DJ Khaled; Bryson Tiller; Rihanna";3;['dance pop, dirty south rap, hip hop, miami hip hop, pop, pop rap, rap, southern hip hop, trap, urban contemporary', 'pop, pop rap, rap, trap', 'barbadian pop, dance pop, pop, post-teen pop, r&b, urban contemporary'];0.003412859396632216;4.333333333333333;0.671;0.672;0.632
6etab3UBCo5GOTMZqUvRka;Ta Tum Tum;60;True;"Simone & Simaria; MC Kevinho";2;['funk carioca, pop nacional, sertanejo pop, sertanejo universitario', 'funk carioca, funk ostentacao'];0.027274587996117983;2.5;0.746;0.683;0.748
6wXYGqXCLtEHx4VDb2TPcM;Apelido Carinhoso;65;False;Gusttavo Lima;1;['sertanejo universitario'];0.01028687337003767;1.0;0.708;0.82;0.654
6vve9WKW5I7fQzkU8dNsUE;E Essa Boca Aí? - Ao Vivo;55;False;Bruninho & Davi;1;['pagode, sertanejo, sertanejo pop, sertanejo universitario'];0.0;4.0;0.585;0.984;0.683
6h78dT41teS3xbyVwKBLV7;Joga Bunda;52;True;"Aretuza Lovi; Pabllo Vittar; Gloria Groove";3;['baile pop, funk carioca', 'baile pop, funk carioca, pop nacional', 'baile pop, funk carioca, pop'];0.017708232718374708;1.3333333333333333;0.682;0.962;0.962
7vgNGxchhqDQWjKjLPTPro;Abusadamente;57;True;"MC Gustta; MC DG";2;['funk carioca', ''];0.0;0.5;0.778;0.644;0.391
3A1LphuJ5lQD6NjPtxtYFh;Aquela Pessoa - Ao Vivo;67;False;Henrique & Juliano;1;['sertanejo universitario'];0.0006278373418332851;1.0;0.688;0.744;0.751
5qqabIl2vWzo9ApSC317sa;Wonderwall - Remastered;78;False;Oasis;1;['britpop, madchester, modern rock, permanent wave, rock'];0.0;5.0;0.378;0.896;0.469
66kQ7wr4d2LwwSjr7HXcyr;All The Stars (with SZA);63;True;"Kendrick Lamar; SZA";2;['conscious hip hop, hip hop, rap, west coast rap', 'pop, pop rap, rap'];0.01272577996715928;3.0;0.705;0.628;0.465
01TYBVirOZoaY5Uw2kLGwp;A Culpa É Dele;1;True;"Marília Mendonça; Maiara & Maraisa";2;['sertanejo', 'sertanejo pop, sertanejo universitario'];0.035598377281947244;1.5;0.838;0.602;0.729
7m3ciRxLcU3xJbWEDBoThG;Estranho;1;False;Marília Mendonça;1;['sertanejo'];0.03915451237966451;1.0;0.739;0.504;0.391
0YK4RDyccDYO5aWQGKMZ2h;Chave Cópia - Ao Vivo;0;True;"Jorge & Mateus; Felipe Araújo";2;['sertanejo, sertanejo universitario', 'sertanejo pop, sertanejo universitario'];0.01602595061012911;1.5;0.613;0.857;0.522
1IcbQvHb9B7MikgQjfJtAl;Beber Com Emergência - Ao Vivo;55;False;Jefferson Moraes;1;['sertanejo, sertanejo pop, sertanejo universitario'];0.0;3.0;0.725;0.793;0.647
2UILpaI5fj9x7VoDC13eK0;Ausência;1;False;Marília Mendonça;1;['sertanejo'];0.03915451237966451;1.0;0.824;0.486;0.82
4jCK9FJrxb8eB5vJpUsrLb;Distante do Perfeito - Ao Vivo;57;False;Jorge & Mateus;1;['sertanejo, sertanejo universitario'];0.023197784861070866;2.0;0.725;0.746;0.717
3m660poUr1chesgkkjQM7P;Sorry Not Sorry;13;False;Demi Lovato;1;['dance pop, pop, post-teen pop'];0.0;3.0;0.704;0.633;0.863
7Ed6BkggCS2KaKY5YlINaF;MIC Drop (feat. Desiigner) [Steve Aoki Remix];64;True;"BTS; Steve Aoki; Desiigner";3;['k-pop, k-pop boy group', 'big room, dance pop, edm, electro house, tropical house', 'pop rap, rap, southern hip hop, trap, viral trap'];0.0;4.0;0.613;0.842;0.645
5CLGzJsGqhCEECcpnFQA8x;These Days (feat. Jess Glynne, Macklemore & Dan Caplen);79;True;"Dan Caplen; Macklemore; Jess Glynne; Rudimental";4;['neo soul, uk contemporary r&b', 'pop rap', 'dance pop, pop, post-teen pop, tropical house, uk pop', 'dance pop, edm, liquid funk, pop, tropical house, uk dance, uk funky, uk pop'];0.0;3.0;0.653;0.809;0.55
08bNPGLD8AhKpnnERrAc6G;FRIENDS;83;True;"Anne-Marie; Marshmello";2;['dance pop, pop, post-teen pop, tropical house, uk pop', 'brostep, pop, progressive electro house'];0.0003380662609871535;3.5;0.626;0.88;0.534
2IKZkwHI5zsZf70STuhvOX;Sick Boy;5;False;The Chainsmokers;1;['electropop, pop, tropical house'];9.659036028204386e-05;3.0;0.548;0.58;0.462
39N9RPD9MRb5WmoLzNzPeA;X;27;True;"Nicky Jam; J Balvin";2;['latin, latin hip hop, reggaeton, tropical', 'latin, reggaeton'];0.04603738046942915;2.0;0.595;0.773;0.711
4BLyDt62gonjl7b2k41d6Y;Bebida Na Ferida - Acústico;0;False;Zé Neto & Cristiano;1;['sertanejo universitario'];0.0;1.0;0.658;0.606;0.426
1xd3OqTbx17HutN7RfJOTj;Big Jet Plane;65;True;"Alok; Mathieu Koss";2;['brazilian edm, electro house, pop nacional', 'new french touch'];0.019692359702501692;2.0;0.647;0.713;0.277
0afhq8XCExXpqazXczTSve;Galway Girl;80;False;Ed Sheeran;1;['pop, uk pop'];0.005215879455230369;2.0;0.624;0.876;0.781
30pVSKdzBpZ9Np4Y2bJbFM;Fuego;65;True;"Alok; Bhaskar";2;['brazilian edm, electro house, pop nacional', 'brazilian edm, brazilian house'];0.019692359702501692;2.0;0.72;0.643;0.325
6uyMtLQXZ8amkLyv5l7F7O;Transplante;63;True;"Marília Mendonça; Bruno & Marrone";2;['sertanejo', 'sertanejo, sertanejo pop, sertanejo universitario'];0.022877426832802087;1.5;0.663;0.703;0.651
3HxM4lAPdlTxdl60Ecn092;Das 9 às 6;48;False;Henrique & Diego;1;['brazilian edm, sertanejo, sertanejo pop, sertanejo universitario'];0.00012073795035255482;4.0;0.627;0.798;0.859
2bFuWE2oCgdhW5A20V9ILC;Vale por Dez - Ao Vivo;58;False;Jorge & Mateus;1;['sertanejo, sertanejo universitario'];0.023197784861070866;2.0;0.678;0.811;0.666
6ys0kXJnE7wBQKvGrTg0VQ;Tô Com Moral No Céu! - Ao Vivo;2;False;Matheus & Kauan;1;['pop nacional, sertanejo universitario'];0.0407333048161793;2.0;0.436;0.756;0.716
2JfXj2TERIkHwJpnG9f8uX;Sick Boy;4;False;The Chainsmokers;1;['electropop, pop, tropical house'];9.659036028204386e-05;3.0;0.548;0.58;0.462
66wtCJjGr2mE6lLaLwkj6i;Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo;0;True;"Wesley Safadão; Gabriel Diniz";2;['forro', 'forro, funk carioca, sertanejo pop'];0.04113334989168081;1.5;0.655;0.935;0.753
1zsG4eaZmkA1dvjDDsAGLK;Échame La Culpa;20;True;"Luis Fonsi; Demi Lovato";2;['latin, latin pop, puerto rican pop, tropical', 'dance pop, pop, post-teen pop'];9.659036028204386e-05;3.5;0.724;0.895;0.64
6WbADFqMvR8N5u0BvtsWQE;Without You (feat. Sandro Cavazza);25;True;"Avicii; Sandro Cavazza";2;['big room, dance pop, edm, pop, tropical house', 'swedish pop'];4.829518014102193e-05;3.0;0.652;0.855;0.279
7wvYmO5QscgIDDT0eNwbYX;Lost In Japan;15;False;Shawn Mendes;1;['canadian pop, dance pop, pop, post-teen pop, viral pop'];0.0;5.0;0.726;0.708;0.417
0BxCStBKNEeV8vXvWLOJXQ;Harry porra;34;False;Mc Maha;1;['funk carioca'];0.0;1.0;0.703;0.648;0.651
7sTtHHrD0zDpmzQzH3zegz;Consequences;75;False;Camila Cabello;1;['dance pop, pop, post-teen pop'];0.0;3.0;0.455;0.292;0.43
6wLsDD4wXkypWRM9fn1ZZ0;Tic Nervoso (Participação Especial Anitta);54;True;"Harmonia Do Samba; Anitta";2;['axe, forro, funk carioca, pagode, pagode baiano', 'baile pop, funk carioca, funk das antigas, pagode baiano'];0.09793802578502671;3.5;0.811;0.729;0.852
57AmbM2loMyozAU1kjW308;Era uma Vez;2;False;Kell Smith;1;['baile pop, mpb, nova mpb'];0.0;3.0;0.68;0.449;0.145
7u9maPG2E4cN9qChpe80qm;Paraíso;52;True;"Lucas Lucco; Pabllo Vittar";2;['funk carioca, sertanejo, sertanejo pop, sertanejo universitario', 'baile pop, funk carioca, pop nacional'];0.04146141215106733;3.0;0.482;0.657;0.314
7qiZfU4dY1lWllzX7mPBI3;Shape of You;86;False;Ed Sheeran;1;['pop, uk pop'];0.005215879455230369;2.0;0.825;0.652;0.931
2ekn2ttSfGqwhhate0LSR0;New Rules;83;False;Dua Lipa;1;['dance pop, pop, uk pop'];0.0;3.0;0.762;0.7;0.608
4gOgVYsfTUNp8GifD8GI7e;Pirata e tesouro - Ao vivo;56;False;Ferrugem;1;['pagode'];0.0;1.0;0.571;0.777;0.583
1XUAAp2Hs03Yq6E6hWxOh5;Matéria de amor (Participação especial de Matheus & Kauan);48;True;"Paula Mattos; Matheus & Kauan";2;['sertanejo pop, sertanejo universitario', 'pop nacional, sertanejo universitario'];0.02036665240808965;1.5;0.536;0.673;0.51
7jqDzXJS0K0Re8uphYNit0;Sick Boy;10;False;The Chainsmokers;1;['electropop, pop, tropical house'];9.659036028204386e-05;3.0;0.548;0.58;0.462
12lOxvml5EBvSCzQll7xVS;Contrato;61;False;Jorge & Mateus;1;['sertanejo, sertanejo universitario'];0.023197784861070866;2.0;0.828;0.631;0.831
35ieKju5aLWFN5UgfJ27mL;SAD!;4;False;XXXTENTACION;1;['emo rap, miami hip hop'];0.0;2.0;0.74;0.613;0.473
7yYOMPwpV5CsK0cxoAZT6B;Encaixa;50;True;"MC Kevinho; Leo Santana";2;['funk carioca, funk ostentacao', 'axe, funk carioca, pagode, pagode baiano, pop nacional'];0.011051432067079698;3.0;0.674;0.789;0.874
7q4aClIlFcgyVQDACJQdmG;Cante por Nós;64;True;"Breno Miranda; Vintage Culture; KVSH";3;['brazilian edm', 'brazilian edm', 'brazilian edm'];0.0;0.3333333333333333;0.776;0.819;0.735
2caWIcrS6CLQDB5WglieeA;Menina Braba;49;False;Jerry Smith;1;['baile pop, brega funk, funk carioca'];0.00024147590070510965;3.0;0.887;0.573;0.652
4trOLZ5ybHUHHngGL1Mzbg;Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo;0;False;Atitude 67;1;['funk carioca, pagode, pop nacional'];0.0;3.0;0.67;0.836;0.633
1l5FjCM1aPOtoHxZbQ6HQX;Parece Namoro;0;False;Marília Mendonça;1;['sertanejo'];0.03915451237966451;1.0;0.925;0.59;0.681
5tz69p7tJuGPeMGwNTxYuV;1-800-273-8255;81;True;"Alessia Cara; Logic; Khalid";3;['canadian contemporary r&b, canadian pop, dance pop, electropop, pop, post-teen pop', 'conscious hip hop, dmv rap, hip hop, pop rap, rap', 'alternative r&b, pop'];0.000225377507324769;4.0;0.62;0.574;0.352
4uD7ypL7pDmOiMiVX6TCCa;3 Dias Virado;62;False;Mc IG;1;['funk carioca, funk ostentacao'];0.0;2.0;0.823;0.474;0.833
4cn0Y9VlOUQ1CcdqTz0ROp;Noites Frustradas - Ao Vivo;46;True;"Jads & Jadson; Gusttavo Lima";2;['sertanejo, sertanejo pop, sertanejo tradicional, sertanejo universitario', 'sertanejo universitario'];0.005143436685018835;2.0;0.641;0.853;0.378
6tuzPD1zPPvwMbGiD0TBay;Fuleragem;62;False;MC WM;1;['baile pop, brazilian edm, funk carioca, funk ostentacao'];0.015357867284844973;4.0;0.808;0.836;0.755
7ieFtgZBYSC94nGs5yF0Wk;Azul Piscina;55;False;Mc Livinho;1;['baile pop, brazilian edm, funk carioca, funk ostentacao'];0.02444840004967508;4.0;0.565;0.404;0.683
2evRcqkyzWqaD9DJtP2oaU;Rabetão;54;False;MC Lan;1;['baile pop, funk carioca, funk ostentacao'];0.020090794938665123;3.0;0.639;0.331;0.655
4YhPcVIxIAJrLhFVPGbJkE;De Quem É a Culpa? - Ao Vivo;65;False;Marília Mendonça;1;['sertanejo'];0.03915451237966451;1.0;0.604;0.433;0.257
6bgUZoUBzPLMwRE8My55M3;Coração Mal Assombrado;1;False;Marília Mendonça;1;['sertanejo'];0.03915451237966451;1.0;0.786;0.551;0.478
7nxAHrhpQ31kZtcbzaNMwl;Bobinha - Ao Vivo;60;False;Jorge & Mateus;1;['sertanejo, sertanejo universitario'];0.023197784861070866;2.0;0.412;0.593;0.623
4dn3dKop2NYASn99fUlfO1;Anti Saudade - Ao Vivo;0;False;Matheus & Kauan;1;['pop nacional, sertanejo universitario'];0.0407333048161793;2.0;0.673;0.793;0.585
0J1nrpMkNrL10jEL9QhItw;Menina Maluquinha - Ao Vivo;59;False;Jorge & Mateus;1;['sertanejo, sertanejo universitario'];0.023197784861070866;2.0;0.593;0.726;0.753
43ZyHQITOjhciSUUNPVRHc;Gucci Gang;74;False;Lil Pump;1;['emo rap, miami hip hop, rap, trap'];0.0;4.0;0.936;0.523;0.699
1kNVJQEkobOlyfbctPZ4fs;Amar Amei;59;False;Mc Don Juan;1;['funk carioca, funk ostentacao'];0.04303100550565054;2.0;0.675;0.493;0.817
4yjljBusKH0hgsIzHlF85T;Solta a batida;55;False;Ludmilla;1;['baile pop, funk carioca, funk das antigas, pagode baiano'];0.0;4.0;0.853;0.822;0.79
4eWQlBRaTjPPUlzacqEeoQ;Never Be the Same;75;False;Camila Cabello;1;['dance pop, pop, post-teen pop'];0.0;3.0;0.637;0.713;0.243
3lInRGfft6CCsJJPZX3AXq;Big Jet Plane;31;True;"Alok; Mathieu Koss";2;['brazilian edm, electro house, pop nacional', 'new french touch'];0.019692359702501692;2.0;0.647;0.713;0.277
7axUFknd7qNPoBmp8Bpy9t;Deixaria Tudo;46;False;João Bosco & Vinicius;1;['sertanejo, sertanejo pop, sertanejo universitario'];0.0;3.0;0.58;0.47;0.604
7EI6Iki24tBHAMxtb4xQN2;Anywhere;71;False;Rita Ora;1;['dance pop, edm, pop, pop rap, post-teen pop, tropical house, uk pop'];9.659036028204386e-05;7.0;0.628;0.797;0.321
2ARqIya5NAuvFVHSN3bL0m;The Middle;20;True;"Zedd; Grey; Maren Morris";3;['complextro, dance pop, edm, electro house, german techno, pop, post-teen pop, tropical house', 'pop edm', 'contemporary country, pop, texas country'];0.0;3.6666666666666665;0.748;0.652;0.431
15MJGWNReEUQg5bmVmBjvh;Check-In;46;False;Luan Santana;1;['funk carioca, sertanejo pop, sertanejo universitario'];0.0;3.0;0.723;0.732;0.782
6fxVffaTuwjgEk5h9QyRjy;Photograph;67;False;Ed Sheeran;1;['pop, uk pop'];0.005215879455230369;2.0;0.614;0.379;0.201
5aAx2yezTd8zXrkmtKl66Z;Starboy;15;True;"The Weeknd; Daft Punk";2;['canadian contemporary r&b, canadian pop, pop', 'electro, filter house'];0.0025837921375446733;2.5;0.681;0.594;0.535
12hqpRynT8G2Hwm9QzPFkd;Meu Mundo;56;True;"MC Cabelinho; WC no Beat; Hariel; Orochi; Pk";5;['brazilian hip hop, funk carioca, funk ostentacao', 'brazilian edm, brazilian hip hop, funk carioca, funk ostentacao', '', 'brazilian hip hop, funk carioca', 'brazilian edm, funk carioca'];0.0030177588276689986;0.8;0.873;0.569;0.488
4C6IBSWdeKpiEChXGhZaRs;Road;1;True;"Johnny Franco; Timbaland; Bruno Martini";3;['', 'dance pop, hip hop, hip pop, pop, pop rap, urban contemporary', 'brazilian edm, pop nacional'];0.005103190701567984;2.6666666666666665;0.592;0.882;0.577
6P8v1a8jyfwG5kc7Si1kUp;Amante Não Tem Lar - Ao Vivo;64;False;Marília Mendonça;1;['sertanejo'];0.03915451237966451;1.0;0.654;0.815;0.661
7wGoVu4Dady5GV0Sv4UIsx;rockstar;16;True;"21 Savage; Post Malone";2;['atl hip hop, rap, trap', 'dfw rap, melodic rap, rap'];7.24427702115329e-05;2.5;0.577;0.522;0.119
2ZuG40RDVJQwEaRWQu7Gh4;Bebida Na Ferida - Acústico;55;False;Zé Neto & Cristiano;1;['sertanejo universitario'];0.0;1.0;0.658;0.606;0.426
2srL4DYBekshpbprS6H0mO;Deixe Me Ir - Acústico;69;True;"1Kilo; Baviera; Knust";3;['brazilian edm, brazilian hip hop, trap brasileiro', '', 'brazilian hip hop'];0.00013522650439486142;1.0;0.555;0.439;0.705
5Zha6IxtfsLjqLYndyWcER;Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo;54;True;"Jorge & Mateus; Fernando & Sorocaba";2;['sertanejo, sertanejo universitario', 'sertanejo, sertanejo pop, sertanejo universitario'];0.011598892430535433;1.5;0.579;0.864;0.561
3A7qX2QjDlPnazUsRk5y0M;2U (feat. Justin Bieber);71;True;"David Guetta; Justin Bieber";2;['dance pop, edm, pop, tropical house', 'canadian pop, pop, post-teen pop'];0.00019318072056408772;3.0;0.548;0.65;0.557
2loApP0kPaim0BTDVP9F26;Movimento da sanfoninha - Ao vivo;61;False;Anitta;1;['baile pop, funk carioca, funk das antigas, pagode baiano'];0.19587605157005342;4.0;0.76;0.999;0.0807
5UEnHoDYpsxlfzWLZIc7LD;River (feat. Ed Sheeran);19;True;"Ed Sheeran; Eminem";2;['pop, uk pop', 'detroit hip hop, g funk, hip hop, rap'];0.0026079397276151843;3.0;0.757;0.748;0.693
75JFxkI2RXiU7L9VXzMkle;The Scientist;84;False;Coldplay;1;['permanent wave, pop'];0.0;2.0;0.56;0.442;0.212
2wc8HF4fqX4oPBuZnadO8t;Lei do Retorno;53;True;"MC Hariel; Mc Don Juan";2;['funk carioca, funk ostentacao', 'funk carioca, funk ostentacao'];0.04100605759545198;1.0;0.625;0.699;0.789
4nwQ1SG9CsAl4XoKuScF0r;Poesia Acústica #4: Todo Mundo Odeia Acústico;64;True;"Pineapple StormTv; Delacruz; Azzy; Djonga; Froid; Bob do Contra; MV Bill; Salve Malak";8;['rap baiano, trap brasileiro', 'brazilian hip hop, pop nacional', 'brazilian hip hop', 'afrofuturismo brasileiro, brazilian hip hop', 'brasilia hip hop, brazilian hip hop', 'brazilian hip hop', 'brazilian hip hop, funk ostentacao', ''];0.00037421447157755467;0.875;0.707;0.622;0.694
5AEtlRudpgdT5FtNiuly6Y;Let Me Go (with Alesso, Florida Georgia Line & watt);20;True;"Florida Georgia Line; Alesso; watt; Hailee Steinfeld";4;['contemporary country, country, country pop, country road, modern country rock', 'big room, dance pop, edm, electro house, pop, progressive electro house, progressive house, tropical house', 'modern alternative rock', 'dance pop, pop, post-teen pop'];0.0063145948034386175;3.75;0.659;0.717;0.71
2JnvMToHG03X15PR6Z9DeA;Villamix (Suave);0;True;"Alok; Matheus & Kauan";2;['brazilian edm, electro house, pop nacional', 'pop nacional, sertanejo universitario'];0.04005901211059135;2.0;0.584;0.635;0.517
5RTlMCZVt96sXsG3L2ideT;Psiquiatra do Bumbum (Bumbum Endoidado);44;True;"Wesley Safadão; Leo Santana";2;['forro', 'axe, funk carioca, pagode, pagode baiano, pop nacional'];0.04382799096650154;3.0;0.649;0.873;0.945
4KTU5aa5s547f1JF5DImhF;Man of the Woods;57;False;Justin Timberlake;1;['dance pop, pop'];0.0;2.0;0.624;0.452;0.724
75AtrLBAWdyTXs2TDAAIN3;Círculo - Ao Vivo;0;False;Matheus & Kauan;1;['pop nacional, sertanejo universitario'];0.0407333048161793;2.0;0.667;0.876;0.517
2gl2F5Z6ReNVh0wcyPLCKA;Pegada Que Desgrama;54;False;Naiara Azevedo;1;['funk carioca, sertanejo pop, sertanejo universitario'];0.014024920312952759;3.0;0.762;0.755;0.557
6mrKP2jyIQmM0rw6fQryjr;Let You Down;17;False;NF;1;['hip hop, pop rap, rap'];0.0;3.0;0.659;0.716;0.437
76NzI3TmJCAvw28nB3EGk2;Contrário;49;False;Jonas Esticado;1;['forro, sertanejo pop'];0.0;2.0;0.64;0.741;0.949
0dGqIEsFN3KakdPCMkgjre;Dona Maria;62;True;"Thiago Brava; Jorge";2;['funk carioca, sertanejo pop, sertanejo universitario', 'sertanejo pop'];0.0;1.5;0.746;0.447;0.924
7BKLCZ1jbUBVqRi2FVlTVw;Closer;85;True;"Halsey; The Chainsmokers";2;['dance pop, electropop, etherpop, indie poptimism, pop, post-teen pop', 'electropop, pop, tropical house'];9.659036028204386e-05;3.5;0.748;0.524;0.661
5xi2SXmF3A5AIsuGXiUIZu;Inside Out;57;False;Camila Cabello;1;['dance pop, pop, post-teen pop'];0.0;3.0;0.737;0.697;0.655
0KonfvlVFCjeYskMNiJPaX;De Sol A Sol - Ao Vivo;0;False;Matheus & Kauan;1;['pop nacional, sertanejo universitario'];0.0407333048161793;2.0;0.575;0.861;0.392
1mBx8G3GBajrV0eTeYQshc;Quem Ensinou Fui Eu;53;False;Maiara & Maraisa;1;['sertanejo pop, sertanejo universitario'];0.03204224218422998;2.0;0.748;0.849;0.762
5Ufele27Idk8xPHYMh85Ra;Vou Pegar;53;True;"Dennis DJ; Mc Don Juan";2;['baile pop, brazilian edm, funk carioca, funk das antigas', 'funk carioca, funk ostentacao'];0.049917093274091245;2.5;0.884;0.57;0.817
3aiCv6JFOfmNWHMOcb6vQB;Tô Entrando pra Família - Ao Vivo;22;False;Hugo & Tiago;1;['sertanejo, sertanejo pop, sertanejo universitario'];0.0;3.0;0.65;0.777;0.756
